,leiden,cell_type,X_umap_1,X_umap_2,X_fa_1,X_fa_2,X_pca_1,X_pca_2,X_pca_3,X_pca_4,X_pca_5,X_pca_6,X_pca_7,X_pca_8,X_pca_9,X_pca_10
hindbrain_E9.5_embryo1_sc31-0-0,2,RGC 1,9.854059219360352,6.099437236785889,424.1246182944205,86.72378347231633,-13.724278450012207,7.555694580078125,6.639445781707764,-7.587985992431641,3.4490392208099365,-3.3089447021484375,-1.8713445663452148,-5.878974437713623,-1.704300045967102,-0.7109168767929077
hindbrain_E9.5_embryo1_sc32-0-0,2,RGC 1,7.808849334716797,5.300528049468994,640.2762062234641,72.4049431343185,-13.331130981445312,20.761018753051758,13.467179298400879,0.644433319568634,0.9758999943733215,11.663788795471191,2.986015558242798,0.1838044822216034,-6.079771041870117,-4.6735453605651855
hindbrain_E9.5_embryo1_sc33-0-0,2,RGC 1,9.69030475616455,6.578042507171631,353.592905457405,51.31501930019596,-11.243734359741211,4.3390302658081055,-0.8832306265830994,-6.615148544311523,0.955605685710907,-2.3648154735565186,-3.9992117881774902,-0.8626508116722107,0.06567741930484772,-3.8820436000823975
hindbrain_E9.5_embryo1_sc35-0-0,6,NPC 1,6.134576797485352,10.755328178405762,5.585810976465239,-339.25942606057856,18.877668380737305,11.9688081741333,-6.956121444702148,2.441582679748535,-0.08108879625797272,-2.592698097229004,-3.266143321990967,-6.1666998863220215,0.37849515676498413,-1.9900299310684204
hindbrain_E9.5_embryo1_sc36-0-0,2,RGC 1,9.822654724121094,6.384413719177246,409.6271241794268,77.46044866467435,-13.95824909210205,4.433629989624023,5.617930889129639,-6.287512302398682,3.1919140815734863,-0.7204978466033936,-1.669485330581665,-3.4346518516540527,0.09910044074058533,-3.0564000606536865
hindbrain_E9.5_embryo1_sc37-0-0,2,RGC 1,8.233624458312988,6.345748424530029,526.8202234319006,75.02169884568097,-13.76544189453125,8.320411682128906,7.113478660583496,1.8608754873275757,-1.7374510765075684,4.153888702392578,-1.7901289463043213,-1.9859699010849,-2.431668996810913,-1.5857293605804443
hindbrain_E9.5_embryo1_sc38-0-0,6,NPC 1,7.969004154205322,8.795942306518555,198.5651213829692,-95.89427113781112,-10.299264907836914,4.054407119750977,-5.930858612060547,-0.5005999803543091,-4.321423053741455,-6.531473159790039,-3.0439445972442627,1.0093166828155518,1.2627878189086914,-1.3669437170028687
hindbrain_E9.5_embryo1_sc39-0-0,2,RGC 1,9.22299575805664,6.105482578277588,479.9939444790318,104.6389084031709,-13.255239486694336,6.756682395935059,7.405595302581787,-4.4319610595703125,0.30296021699905396,-1.8347280025482178,-5.380577564239502,-4.100904941558838,-2.8404109477996826,-0.24439114332199097
hindbrain_E9.5_embryo1_sc40-0-0,2,RGC 1,8.48775577545166,6.286613941192627,538.7690388042131,100.07738671863501,-12.388158798217773,8.160118103027344,6.40927267074585,-1.346950888633728,-2.669323682785034,1.883063554763794,-4.9879045486450195,-3.67390513420105,-2.608248233795166,-1.3813937902450562
hindbrain_E9.5_embryo1_sc41-0-0,2,RGC 1,9.410368919372559,7.2911577224731445,304.8492160281916,91.44688897870496,-13.009075164794922,-0.22329694032669067,1.3196556568145752,-2.3349108695983887,-3.3151121139526367,-4.1586127281188965,-4.183691024780273,-2.524000883102417,-0.6945303082466125,1.232551097869873
hindbrain_E9.5_embryo1_sc42-0-0,6,NPC 1,5.94651985168457,9.783552169799805,115.90966957493858,-308.0945197358394,10.364974021911621,18.682910919189453,-13.7536039352417,6.0155110359191895,-6.740724086761475,-5.225995063781738,-0.9389914274215698,-1.2528690099716187,2.0637927055358887,-5.819759368896484
hindbrain_E9.5_embryo1_sc43-0-0,6,NPC 1,6.245331287384033,9.467594146728516,145.0769599193869,-306.0618678089067,7.2694196701049805,19.65967559814453,-12.291706085205078,10.031025886535645,-9.004304885864258,-10.650816917419434,-2.3498051166534424,1.1846261024475098,5.869373798370361,-4.572976112365723
hindbrain_E9.5_embryo1_sc44-0-0,6,NPC 1,6.70557975769043,9.020772933959961,182.27633027795633,-219.4692466135447,-3.9779460430145264,11.911026000976562,-10.629613876342773,5.293286323547363,-9.651247024536133,-5.450842380523682,0.6420339345932007,2.6916086673736572,3.3923959732055664,-6.248021125793457
hindbrain_E9.5_embryo1_sc45-0-0,6,NPC 1,7.089121341705322,8.716743469238281,220.87177215064426,-204.1245697932559,-5.982934951782227,9.881555557250977,-6.8060102462768555,9.569368362426758,-9.280977249145508,-5.210513114929199,-2.907108783721924,3.731255292892456,1.6296584606170654,-0.05210237205028534
hindbrain_E9.5_embryo1_sc46-0-0,2,RGC 1,9.852266311645508,5.622526168823242,442.0717377296116,125.2844133414188,-12.884051322937012,14.863554000854492,6.488521575927734,-14.117886543273926,8.975214004516602,-4.701163291931152,1.128258466720581,-5.011110782623291,-0.4051671028137207,-2.354879140853882
hindbrain_E9.5_embryo1_sc47-0-0,6,NPC 1,6.37984561920166,8.830246925354004,202.83800868221996,-259.3451581234741,-2.061481237411499,13.346067428588867,-15.519397735595703,5.949073791503906,-5.533178329467773,-7.6140522956848145,-2.8367133140563965,3.510643720626831,3.2406790256500244,-2.3541412353515625
hindbrain_E9.5_embryo1_sc48-0-0,2,RGC 1,7.565544128417969,6.177295207977295,586.869744098287,61.409166120322666,-14.913959503173828,14.307523727416992,9.387903213500977,3.7702889442443848,-4.521792888641357,7.637333869934082,0.9939906001091003,-3.5412638187408447,-0.3818679451942444,-0.2718944549560547
hindbrain_E9.5_embryo1_sc49-0-0,6,NPC 1,5.795135974884033,10.705535888671875,27.703679931610143,-332.102158609027,20.757539749145508,21.105396270751953,-12.334996223449707,-5.024033069610596,10.851495742797852,-0.8206067681312561,2.5341413021087646,-8.249335289001465,-2.1877787113189697,-7.4994354248046875
hindbrain_E9.5_embryo1_sc50-0-0,2,RGC 1,8.877655029296875,6.82789421081543,463.4709551637163,89.97936116937906,-14.196228981018066,3.6239662170410156,3.9085772037506104,-1.0148578882217407,-0.5301198959350586,-0.14665460586547852,-2.9705238342285156,-4.328093528747559,-2.998776912689209,-0.9214276671409607
hindbrain_E9.5_embryo1_sc51-0-0,2,RGC 1,10.110243797302246,5.772853851318359,430.7480310981737,104.90356956011304,-14.309837341308594,8.36644458770752,5.882863521575928,-9.433530807495117,6.469821929931641,-2.096151351928711,-3.0512053966522217,-2.2490761280059814,0.466511070728302,-1.1649737358093262
hindbrain_E9.5_embryo1_sc52-0-0,2,RGC 1,9.277013778686523,7.460716724395752,315.04715717198604,121.28069353544835,-12.773892402648926,0.6366515755653381,1.3793972730636597,-0.6106438636779785,-2.3313236236572266,-1.6431167125701904,-4.938721179962158,-1.714800477027893,2.6982476711273193,-1.395427942276001
hindbrain_E9.5_embryo1_sc53-0-0,6,NPC 1,7.155344486236572,9.042174339294434,187.7040396035899,-201.64099108188634,-4.930612564086914,11.69311809539795,-9.31382942199707,4.533992290496826,-8.622346878051758,-6.980419158935547,1.173738718032837,-0.3483603596687317,2.1624886989593506,-5.607577800750732
hindbrain_E9.5_embryo1_sc54-0-0,2,RGC 1,10.079717636108398,6.61617374420166,340.3047839459971,34.88936216387165,-11.624908447265625,4.827826499938965,3.979445695877075,-6.862518787384033,3.390390396118164,-1.1974468231201172,-1.1253784894943237,-4.549500465393066,-1.7044968605041504,-5.315677642822266
hindbrain_E9.5_embryo1_sc55-0-0,2,RGC 1,7.355106353759766,5.3577189445495605,623.3997091193606,41.3808691940843,-14.317238807678223,18.236642837524414,11.924230575561523,1.5001903772354126,-3.1654648780822754,12.645625114440918,4.477402210235596,3.1932389736175537,-9.291037559509277,0.7128158211708069
hindbrain_E9.5_embryo1_sc56-0-0,6,NPC 1,7.2565202713012695,8.438759803771973,220.17608362351982,-186.20581356065082,-3.696462631225586,25.53715705871582,-8.847405433654785,6.708935737609863,-2.3220808506011963,-3.841597318649292,6.023313522338867,8.019070625305176,8.430030822753906,-8.677583694458008
hindbrain_E9.5_embryo1_sc57-0-0,2,RGC 1,7.393652439117432,5.76057243347168,659.5905583708256,70.39281742199238,-15.648691177368164,20.107677459716797,12.882823944091797,1.8789249658584595,-2.9505131244659424,11.575380325317383,1.2877047061920166,-3.154561996459961,-3.4910943508148193,-1.6735976934432983
hindbrain_E9.5_embryo1_sc58-0-0,2,RGC 1,10.35599136352539,5.98187780380249,385.2966646059698,117.52604255811164,-15.637140274047852,17.39832878112793,10.408617973327637,-27.546077728271484,30.485624313354492,-23.84669303894043,-6.705644607543945,4.850308418273926,46.78276443481445,31.93874740600586
