,leiden,cell_type,X_umap_1,X_umap_2,X_fa_1,X_fa_2,X_pca_1,X_pca_2,X_pca_3,X_pca_4,X_pca_5,X_pca_6,X_pca_7,X_pca_8,X_pca_9,X_pca_10
forebrain_E9.5_embryo1_sc8-0-0,4,NEC,5.785881042480469,0.28007298707962036,-82.32787724107315,-77.41540428495345,-14.153679847717285,0.46872976422309875,-1.8937908411026,7.430220603942871,-1.1013329029083252,-2.2500269412994385,-4.50873327255249,1.7114052772521973,-1.9305005073547363,-2.11311936378479
forebrain_E9.5_embryo1_sc9-0-0,4,NEC,6.196493625640869,-0.11220652610063553,-78.98825771094162,-76.03373051107063,-12.337596893310547,1.659542441368103,-1.3979895114898682,7.67695426940918,-1.0277531147003174,-1.1149767637252808,-2.448151111602783,3.6468493938446045,-2.6497182846069336,-0.5393921732902527
forebrain_E9.5_embryo2_sc39-1-0,1,RGC,8.612313270568848,4.350606918334961,-31.108732632425184,-52.262278312270574,-9.753323554992676,-0.6542672514915466,0.07601732760667801,2.545461416244507,-1.227819561958313,2.9233994483947754,1.5201181173324585,0.5409812927246094,0.10884477943181992,0.06557273119688034
forebrain_E9.5_embryo2_sc40-1-0,3,RGC,11.673476219177246,8.506969451904297,40.28460813582057,-25.182873380914916,0.9065890908241272,-1.2139205932617188,1.5932307243347168,-3.0282845497131348,1.4106465578079224,-1.208500623703003,0.9223806858062744,-0.01775255613029003,3.1977486610412598,1.2136131525039673
forebrain_E9.5_embryo2_sc42-1-0,0,NPC,13.94986629486084,10.08450698852539,76.0390982827283,-14.073932797206693,6.998723983764648,-0.2211119830608368,0.9905070066452026,-0.2748691737651825,-0.05445021018385887,-0.23143404722213745,-0.059369321912527084,-0.46247854828834534,-0.5511220097541809,-0.4017518162727356
forebrain_E9.5_embryo2_sc43-1-0,0,NPC,12.879995346069336,10.590865135192871,70.18504778872838,-7.328029354661899,7.276442050933838,-2.043492555618286,2.3788535594940186,-1.7496130466461182,0.1908361166715622,0.1394042670726776,-0.27502110600471497,0.5433258414268494,0.9859334826469421,2.51664662361145
forebrain_E9.5_embryo2_sc45-1-0,3,RGC,11.300444602966309,8.521895408630371,36.24360602612038,-18.242635785310895,0.43033766746520996,-1.6508831977844238,0.045236725360155106,-2.039628744125366,1.3952205181121826,-2.0936667919158936,0.16072431206703186,-2.1983540058135986,1.0304900407791138,1.424752116203308
forebrain_E9.5_embryo2_sc46-1-0,3,RGC,10.490167617797852,7.066990375518799,12.120542271459213,-35.44935993699016,-3.5961763858795166,0.055166807025671005,0.03650684282183647,0.24188315868377686,0.6205031871795654,-0.21725784242153168,0.6532350778579712,0.34910619258880615,2.2399096488952637,0.2217283993959427
forebrain_E9.5_embryo2_sc47-1-0,3,RGC,10.817405700683594,7.37594747543335,27.728887698402016,-19.55010651401475,-1.804102897644043,-0.5621867179870605,0.22036707401275635,0.5578184723854065,0.8163396716117859,0.014740942046046257,-0.047062505036592484,-0.8348898887634277,0.669443666934967,0.2260659784078598
forebrain_E9.5_embryo2_sc48-1-0,3,RGC,10.081807136535645,8.512331008911133,26.080163539491455,-0.10398254066595723,-0.253280371427536,-1.8165382146835327,1.2013765573501587,2.2810611724853516,1.7403476238250732,-3.2454466819763184,-2.9187777042388916,1.4441215991973877,-1.0818846225738525,1.0179353952407837
forebrain_E9.5_embryo2_sc49-1-0,0,NPC,13.293869018554688,9.927305221557617,71.8355772237551,-13.202133255094331,8.749603271484375,-2.124995708465576,-0.07146356254816055,-1.5000944137573242,-1.7551676034927368,1.884147047996521,0.9050886631011963,2.5008442401885986,1.1311688423156738,-0.9976041913032532
forebrain_E9.5_embryo2_sc50-1-0,3,RGC,9.831530570983887,7.909757614135742,16.854787832933113,-15.067009409814494,-1.491986632347107,-0.08994801342487335,0.6459153890609741,0.003043714677914977,1.4062886238098145,-4.381722927093506,0.4174688756465912,-1.8238353729248047,1.6503359079360962,1.870800495147705
forebrain_E9.5_embryo2_sc51-1-0,0,NPC,12.22001838684082,9.408452033996582,60.891771870920095,-19.1026370665961,3.188215970993042,0.6576574444770813,0.13663053512573242,-0.7743685841560364,0.5297562479972839,0.9139242768287659,-0.008677010424435139,0.9296313524246216,-1.0763009786605835,0.6824446320533752
forebrain_E9.5_embryo2_sc52-1-0,0,NPC,12.413372993469238,9.834856033325195,65.0795910129604,-15.497515305956643,6.168224334716797,-0.5537587404251099,2.060270309448242,-2.010817766189575,-0.11123538762331009,-0.714055061340332,0.627561092376709,-0.3634794354438782,1.513066053390503,0.5315406918525696
forebrain_E9.5_embryo2_sc53-1-0,3,RGC,9.710033416748047,6.885349273681641,-2.3905741847422606,-23.96975657594123,-7.195528030395508,-1.2202346324920654,0.48140260577201843,-0.4965720772743225,0.3802148997783661,-0.4244976341724396,-0.5680044889450073,-0.6771399974822998,1.6791107654571533,-0.05922180786728859
forebrain_E9.5_embryo2_sc54-1-0,3,RGC,10.18016242980957,7.501185417175293,11.300496774346854,-23.98325771016745,-4.15577507019043,-0.2437823861837387,-1.5688968896865845,2.5301513671875,1.3277194499969482,-0.778389573097229,-1.6520297527313232,0.2852882146835327,-0.7380428314208984,0.8801468014717102
forebrain_E9.5_embryo2_sc55-1-0,3,RGC,11.731553077697754,8.49840259552002,47.53688778577087,-25.693735463398646,1.8012604713439941,0.704156756401062,0.127624973654747,-1.6253877878189087,0.5223743319511414,-0.09666423499584198,-0.9087538123130798,-1.4751907587051392,1.20497727394104,1.026252269744873
forebrain_E9.5_embryo2_sc56-1-0,3,RGC,9.163623809814453,7.287572383880615,-8.181523275974783,-19.61301073531243,-7.001641750335693,-1.1445822715759277,0.8658104538917542,1.8854353427886963,1.7358193397521973,-2.2526400089263916,-0.8696068525314331,-1.2380845546722412,0.3431587219238281,1.04588782787323
forebrain_E9.5_embryo2_sc57-1-0,3,RGC,9.528563499450684,8.30663013458252,8.620912666039596,-2.419937772196411,-1.8712605237960815,-2.4464128017425537,0.8286030292510986,0.2751406133174896,0.6283259987831116,-2.6713333129882812,-2.4559733867645264,-0.52071213722229,0.8128185868263245,2.1951675415039062
forebrain_E9.5_embryo2_sc58-1-0,3,RGC,11.804910659790039,8.10329532623291,41.88539746750229,-20.273036293577242,1.3879649639129639,-0.6902897953987122,0.3413795530796051,-1.060819149017334,-0.1663697361946106,-1.4810110330581665,0.7379252910614014,-1.950744867324829,0.34599921107292175,1.8459151983261108
forebrain_E9.5_embryo2_sc59-1-0,3,RGC,11.290772438049316,7.867475986480713,38.199961914883495,-30.311827512191133,-0.039936840534210205,-0.48815417289733887,0.8325729966163635,-1.3535457849502563,1.3598774671554565,-0.9932826161384583,1.8600364923477173,-2.0431599617004395,1.2837152481079102,0.34543171525001526
forebrain_E9.5_embryo2_sc60-1-0,0,NPC,11.725732803344727,9.117472648620605,49.50155714404076,-12.159322677729135,2.0450963973999023,-1.524429440498352,-0.15684740245342255,-3.096402406692505,-0.9854755997657776,-0.14908179640769958,-0.8256877660751343,0.05745071545243263,2.106565237045288,0.5808092951774597
forebrain_E9.5_embryo2_sc61-1-0,0,NPC,12.195451736450195,8.365717887878418,50.61140172896028,-31.885236147666493,2.6719510555267334,1.446501612663269,-0.6459029316902161,-0.5536454916000366,0.6492642164230347,-0.6383938789367676,0.7778074145317078,-0.19219517707824707,0.4513258635997772,0.09122128784656525
forebrain_E9.5_embryo2_sc62-1-0,0,NPC,13.753650665283203,9.756660461425781,72.65287446088963,-20.32477849400187,9.845738410949707,-0.3401773273944855,2.056283712387085,-1.8893054723739624,0.6295652389526367,-1.5332739353179932,0.9907504320144653,0.15276966989040375,1.7220529317855835,0.5525243282318115
forebrain_E9.5_embryo2_sc63-1-0,0,NPC,14.400755882263184,10.053438186645508,69.56476161369845,-18.65870938884464,9.674093246459961,0.3691755533218384,1.72311532497406,0.5633841156959534,-0.5327320694923401,2.2403652667999268,-0.48331037163734436,1.8081762790679932,-1.4756768941879272,-0.785438060760498
forebrain_E9.5_embryo2_sc64-1-0,3,RGC,10.59060287475586,7.902812957763672,23.309144078842188,-12.360281605857336,-2.659330129623413,-1.100517988204956,0.9432926774024963,-1.419970989227295,1.18521249294281,-0.7635385394096375,-1.2136390209197998,-0.9578025341033936,1.6129276752471924,1.7269984483718872
forebrain_E9.5_embryo2_sc65-1-0,3,RGC,10.408919334411621,8.198404312133789,23.52443684422827,-18.353894886647467,-1.2765480279922485,-0.21940645575523376,0.39662232995033264,-0.13101868331432343,1.7429020404815674,-2.298152446746826,-1.4944521188735962,-0.7421808242797852,2.0418150424957275,1.7910078763961792
forebrain_E9.5_embryo2_sc66-1-0,3,RGC,11.497323989868164,7.5166425704956055,39.1130820538333,-39.6812950671894,-1.72090482711792,1.2577143907546997,0.17264795303344727,1.6085474491119385,2.2191762924194336,-2.256622791290283,0.359261691570282,-1.0498838424682617,0.2486015409231186,0.6131242513656616
forebrain_E9.5_embryo2_sc67-1-0,3,RGC,11.019323348999023,7.464473247528076,22.731937871285524,-32.20265959306716,-3.4920802116394043,0.8638599514961243,0.8270387649536133,0.028123309835791588,-0.2681140601634979,-2.2910215854644775,1.5147169828414917,-1.0308712720870972,1.5376170873641968,1.9523626565933228
forebrain_E9.5_embryo2_sc68-1-0,3,RGC,8.863018035888672,7.423652172088623,-13.503165831508827,-14.88970145528051,-7.967973709106445,-1.2463740110397339,-0.19236727058887482,2.255721092224121,1.4850713014602661,-4.811762809753418,-2.230689287185669,-2.358278512954712,0.8387801647186279,2.7633285522460938
forebrain_E9.5_embryo2_sc69-1-0,3,RGC,10.455236434936523,8.554595947265625,33.83123123452327,-5.555023249870868,0.6409586071968079,-1.3228410482406616,1.7862379550933838,0.29709041118621826,0.785585343837738,0.7437587976455688,-3.1843433380126953,-0.015255467966198921,0.4142031967639923,2.020159959793091
forebrain_E9.5_embryo2_sc70-1-0,3,RGC,10.53822135925293,7.798091411590576,18.294866195895647,-22.015165088681897,-1.90379798412323,-0.5308729410171509,-0.0649796575307846,0.6132325530052185,0.4499099850654602,-0.9461032748222351,0.9275751113891602,-0.7784848809242249,0.055479101836681366,1.9611455202102661
forebrain_E9.5_embryo2_sc71-1-0,3,RGC,8.684630393981934,8.031702995300293,0.31467836572581553,3.629317939938517,-7.875646591186523,-2.254830837249756,2.405179977416992,0.8643827438354492,3.5996084213256836,-4.323853015899658,-3.3743581771850586,-3.448395013809204,2.6608126163482666,2.3787286281585693
forebrain_E9.5_embryo2_sc72-1-0,3,RGC,9.210630416870117,7.625971794128418,7.413428828160465,-13.545279318607061,-5.174901485443115,-2.6074538230895996,0.2777614891529083,0.37642279267311096,3.19118595123291,-3.2337024211883545,0.22081972658634186,-1.9125616550445557,1.9740359783172607,1.827390432357788
forebrain_E9.5_embryo2_sc73-1-0,1,RGC,8.683788299560547,4.880626201629639,-31.872558431325974,-32.08980932866551,-11.638772010803223,-1.3510949611663818,-0.8206363320350647,1.9250123500823975,-0.38704678416252136,-2.0649266242980957,0.4969692528247833,-1.4472802877426147,2.0436275005340576,2.2205989360809326
forebrain_E9.5_embryo2_sc74-1-0,3,RGC,8.921943664550781,7.906970500946045,-1.7960290242279842,-2.6269786203798913,-7.539029121398926,-2.9696788787841797,1.6473439931869507,2.6049387454986572,3.3152942657470703,-4.315209865570068,-2.3714520931243896,-2.9085195064544678,-0.014182254672050476,3.1540422439575195
forebrain_E9.5_embryo2_sc75-1-0,0,NPC,13.150298118591309,9.759537696838379,68.59340822577775,-14.319174776988095,7.108563423156738,-0.7037781476974487,0.9387552738189697,-1.108317494392395,0.4290710389614105,0.9245755076408386,-2.0708208084106445,1.3709723949432373,-0.013213662430644035,0.5386447906494141
