X_umap_1,X_umap_2
144,9.5179176116278,8.50504014546733
145,9.53808154917655,8.58872866115925
146,9.55863784703548,8.67231908393266
147,9.58075816204351,8.75551065925575
148,9.60432393815592,8.83829944380709
149,9.6294812967321,8.92062257999426
150,9.65667668415723,9.00228738194415
151,9.68596011888888,9.08323694949397
152,9.7156954144499,9.16401420857585
153,9.74774663909127,9.24390833248478
154,9.78086255578552,9.32335095921122
155,9.81657546955727,9.40167208066321
156,9.85506948015002,9.47866502595116
157,9.89472906330057,9.55506836030583
158,9.93645216481641,9.63036457624581
159,9.98037475877753,9.70438613861818
160,10.0257874521385,9.77751026668
161,10.0737799270606,9.84895888214137
162,10.1234729020906,9.91925084660999
163,10.1757138143632,9.98763906108787
164,10.2290355437691,10.0552197181529
165,10.2824667200353,10.1227093988459
166,10.3391639005356,10.1874842532225
167,10.3958610810359,10.252259107599
168,10.4535313205053,10.3161483123904
169,10.5133333466005,10.3780681776284
170,10.5731695148624,10.4399547700041
171,10.6348265146095,10.5000179689908
172,10.69784940897,10.5586535807212
173,10.7611289926098,10.6170146886923
174,10.8257579279324,10.6738745726784
175,10.8909018105457,10.7301427690848
176,10.9567280187257,10.7856158468147
177,11.0229059937309,10.8406664858369
178,11.0898518373378,10.8947789406319
179,11.1573687923405,10.9481799515729
180,11.2254847261075,11.0008161710727
181,11.2939587753379,11.0529836687278
182,11.3626477334491,11.1048698814415
183,11.4315048380473,11.1565319572296
184,11.5009387419678,11.207416405327
185,11.570582786652,11.2580132034623
186,11.6404046102808,11.3083644299333
187,11.7104029599694,11.3584700862479
188,11.7805937120384,11.4083058845438
189,11.8509462456895,11.4579129722039
190,11.9213766935348,11.507409455513
191,11.9919165485901,11.5567499105974
192,12.0624727795364,11.6060669414443
193,12.1330928602763,11.6552925058365
194,12.2037446798398,11.7044725047671
195,12.2744096922584,11.7536335463914
196,12.3450836026116,11.8027817959093
197,12.4157620953251,11.851923455457
198,12.4864407643012,11.9010648615006
199,12.5571194520778,11.9502062405041
200,12.6277981401523,11.9993476190793
